Session ID,User Number,Trial,Month,Chart Type,Question Type,User Answer,Correct School,Correct Absences,User Absences,Response Time,Correct,Generated Data
20241111_175523,7,7,February,scatter,highest,2,School [2],227,227,10.22,Correct,"[[9, 184, 174, 101, 158, 108, 118, 0, 228, 217, 10, 57], [69, 227, 110, 107, 170, 123, 98, 0, 231, 168, 37, 114], [101, 2, 127, 39, 120, 141, 98, 0, 141, 42, 2, 83], [165, 208, 15, 236, 130, 78, 110, 0, 115, 230, 21, 68], [15, 146, 52, 129, 142, 78, 45, 0, 200, 168, 23, 30], [75, 204, 39, 44, 108, 222, 103, 0, 162, 193, 177, 12], [184, 20, 137, 151, 235, 56, 30, 0, 217, 89, 86, 118], [62, 16, 66, 198, 182, 199, 79, 0, 133, 123, 185, 80], [51, 211, 96, 156, 226, 22, 12, 0, 236, 101, 215, 4], [227, 158, 100, 221, 42, 67, 101, 0, 93, 178, 19, 21]]"
20241111_175523,7,8,October,scatter,lowest,2,School [2],27,27,11.62,Correct,"[[42, 119, 123, 184, 127, 162, 8, 0, 133, 68, 129, 88], [4, 151, 15, 28, 176, 87, 110, 0, 118, 27, 174, 27], [119, 58, 197, 84, 209, 21, 26, 0, 84, 171, 107, 50], [157, 88, 73, 143, 6, 179, 49, 0, 210, 226, 142, 43], [121, 220, 234, 69, 16, 42, 76, 0, 211, 75, 59, 45], [180, 213, 163, 179, 134, 82, 18, 0, 232, 123, 174, 11], [83, 231, 180, 162, 113, 135, 59, 0, 132, 233, 213, 78], [100, 181, 28, 173, 21, 69, 12, 0, 182, 176, 57, 0], [59, 141, 148, 22, 195, 86, 109, 0, 187, 166, 60, 58], [95, 176, 11, 101, 48, 9, 118, 0, 119, 129, 150, 85]]"
20241111_175523,7,9,November,scatter,lowest,2,"School [2, 5]",11,11,12.41,Correct,"[[201, 61, 208, 41, 163, 217, 27, 0, 42, 138, 220, 53], [177, 206, 148, 67, 161, 200, 33, 0, 70, 14, 11, 84], [49, 90, 47, 193, 82, 161, 63, 0, 51, 155, 106, 15], [192, 216, 181, 220, 108, 33, 41, 0, 44, 175, 29, 82], [87, 41, 10, 26, 103, 175, 110, 0, 133, 55, 11, 6], [95, 63, 10, 210, 84, 163, 27, 0, 106, 1, 124, 7], [82, 18, 100, 112, 81, 107, 86, 0, 36, 113, 235, 34], [155, 92, 146, 82, 38, 201, 25, 0, 25, 9, 236, 30], [19, 101, 201, 220, 29, 209, 115, 0, 46, 170, 139, 94], [86, 113, 90, 162, 117, 179, 35, 0, 230, 181, 210, 75]]"
20241111_175523,7,10,November,scatter,lowest,2,School [2],2,2,9.74,Correct,"[[9, 40, 189, 147, 81, 52, 27, 0, 144, 147, 226, 81], [55, 88, 134, 137, 68, 31, 87, 0, 29, 206, 2, 60], [75, 207, 54, 188, 227, 217, 16, 0, 8, 230, 29, 7], [210, 52, 35, 153, 211, 123, 107, 0, 213, 119, 158, 26], [209, 29, 182, 236, 124, 222, 22, 0, 90, 9, 217, 15], [123, 103, 19, 163, 167, 211, 87, 0, 146, 147, 207, 88], [134, 190, 14, 41, 151, 161, 64, 0, 158, 86, 235, 64], [122, 91, 105, 59, 141, 72, 77, 0, 68, 112, 169, 98], [139, 16, 25, 163, 130, 73, 71, 0, 52, 133, 217, 108], [201, 173, 166, 60, 181, 116, 76, 0, 84, 20, 132, 69]]"
20241111_175928,8,1,July,heatmap,highest,6,School [6],113,113,10.5,Correct,"[[2, 112, 90, 152, 38, 33, 45, 0, 148, 227, 95, 16], [34, 121, 125, 37, 55, 227, 16, 0, 192, 14, 163, 13], [226, 93, 174, 70, 143, 113, 14, 0, 83, 233, 30, 65], [187, 107, 18, 108, 120, 181, 1, 0, 203, 190, 217, 79], [3, 108, 70, 169, 114, 132, 86, 0, 75, 34, 205, 2], [130, 21, 38, 189, 14, 117, 113, 0, 135, 8, 205, 73], [7, 161, 209, 122, 64, 132, 85, 0, 111, 174, 146, 30], [31, 212, 205, 137, 97, 205, 14, 0, 219, 177, 216, 24], [29, 139, 190, 2, 229, 230, 13, 0, 162, 149, 36, 19], [158, 220, 119, 233, 46, 224, 45, 0, 23, 222, 61, 7]]"
20241111_175928,8,2,December,heatmap,lowest,8,School [3],5,103,9.78,Wrong,"[[128, 115, 156, 221, 44, 16, 45, 0, 113, 184, 136, 99], [49, 84, 153, 90, 113, 236, 3, 0, 5, 213, 61, 67], [22, 214, 92, 100, 145, 74, 78, 0, 63, 142, 205, 5], [210, 6, 206, 164, 76, 130, 30, 0, 110, 182, 168, 46], [191, 95, 0, 186, 92, 117, 106, 0, 188, 11, 21, 102], [15, 222, 110, 188, 125, 84, 73, 0, 7, 230, 164, 85], [134, 189, 134, 30, 114, 50, 48, 0, 114, 186, 102, 96], [139, 40, 40, 233, 33, 163, 111, 0, 185, 6, 190, 103], [0, 164, 46, 232, 187, 43, 105, 0, 76, 9, 15, 79], [117, 194, 77, 148, 114, 86, 114, 0, 134, 51, 145, 90]]"
20241111_175928,8,3,October,heatmap,lowest,5,School [4],38,213,4.38,Wrong,"[[211, 139, 223, 167, 228, 207, 41, 0, 78, 58, 116, 14], [57, 118, 156, 174, 152, 72, 36, 0, 97, 76, 179, 89], [137, 198, 49, 60, 40, 233, 69, 0, 30, 169, 111, 115], [63, 24, 210, 9, 37, 155, 116, 0, 170, 38, 16, 103], [148, 71, 188, 155, 233, 22, 92, 0, 108, 213, 18, 14], [54, 102, 34, 193, 16, 103, 29, 0, 230, 137, 145, 48], [212, 218, 139, 143, 61, 222, 57, 0, 131, 143, 149, 17], [144, 24, 145, 49, 169, 155, 15, 0, 147, 139, 58, 85], [77, 23, 205, 91, 120, 105, 6, 0, 197, 156, 112, 59], [52, 120, 86, 184, 232, 95, 95, 0, 103, 86, 47, 114]]"
20241111_175928,8,4,September,heatmap,lowest,5,School [1],0,225,11.09,Wrong,"[[93, 31, 220, 30, 214, 147, 0, 0, 0, 54, 104, 94], [0, 196, 182, 199, 12, 98, 4, 0, 172, 93, 40, 63], [51, 21, 179, 107, 125, 225, 12, 0, 175, 121, 129, 104], [88, 234, 82, 159, 60, 72, 39, 0, 132, 146, 78, 20], [31, 119, 86, 151, 188, 144, 44, 0, 225, 205, 170, 17], [42, 185, 116, 145, 209, 172, 116, 0, 117, 38, 180, 16], [86, 107, 211, 194, 157, 100, 52, 0, 141, 224, 129, 118], [50, 66, 148, 156, 0, 202, 67, 0, 212, 205, 146, 20], [108, 234, 66, 81, 217, 66, 92, 0, 201, 109, 32, 29], [160, 143, 137, 35, 13, 8, 83, 0, 184, 181, 117, 51]]"
20241111_175928,8,5,December,heatmap,highest,3,School [3],102,102,10.77,Correct,"[[107, 60, 170, 25, 151, 64, 96, 0, 223, 39, 153, 20], [224, 56, 122, 140, 97, 191, 115, 0, 83, 137, 5, 68], [199, 108, 224, 76, 233, 160, 38, 0, 164, 79, 127, 102], [183, 43, 103, 233, 177, 218, 77, 0, 185, 236, 95, 7], [61, 173, 131, 103, 165, 18, 103, 0, 182, 198, 22, 22], [25, 69, 20, 20, 177, 21, 61, 0, 130, 40, 86, 82], [229, 91, 102, 166, 51, 99, 96, 0, 213, 89, 18, 44], [128, 14, 160, 52, 205, 137, 52, 0, 31, 111, 236, 35], [157, 64, 7, 155, 119, 215, 102, 0, 197, 159, 131, 99], [163, 129, 45, 128, 189, 175, 19, 0, 91, 60, 159, 84]]"
20241111_175928,8,6,February,heatmap,lowest,10,School [9],8,216,23.01,Wrong,"[[180, 211, 235, 182, 0, 153, 104, 0, 147, 139, 32, 112], [28, 191, 100, 152, 215, 199, 118, 0, 68, 179, 219, 44], [0, 157, 161, 130, 10, 26, 94, 0, 138, 222, 113, 6], [221, 122, 187, 3, 99, 19, 68, 0, 33, 50, 63, 27], [162, 72, 16, 86, 132, 163, 72, 0, 233, 41, 8, 31], [30, 27, 17, 61, 45, 44, 101, 0, 56, 193, 10, 26], [36, 39, 223, 25, 108, 126, 112, 0, 0, 38, 19, 45], [141, 147, 136, 24, 18, 207, 18, 0, 13, 208, 20, 100], [198, 8, 191, 233, 52, 55, 88, 0, 189, 218, 67, 40], [53, 216, 33, 17, 101, 211, 74, 0, 133, 88, 203, 15]]"
20241111_175928,8,7,November,heatmap,highest,1,School [1],205,205,7.63,Correct,"[[233, 40, 34, 94, 102, 118, 10, 0, 36, 226, 205, 44], [79, 25, 103, 181, 63, 30, 74, 0, 90, 98, 81, 108], [172, 106, 130, 160, 47, 154, 62, 0, 44, 198, 120, 107], [217, 109, 145, 58, 98, 93, 70, 0, 106, 208, 190, 0], [5, 101, 201, 155, 210, 191, 60, 0, 1, 105, 94, 39], [100, 1, 122, 117, 142, 90, 65, 0, 61, 90, 3, 88], [197, 209, 195, 61, 22, 45, 79, 0, 170, 204, 135, 5], [27, 32, 111, 122, 217, 228, 18, 0, 42, 227, 87, 72], [232, 66, 80, 148, 221, 124, 84, 0, 54, 110, 99, 69], [118, 108, 33, 133, 154, 202, 17, 0, 71, 174, 191, 53]]"
20241111_175928,8,8,September,heatmap,highest,5,School [5],234,234,6.91,Correct,"[[135, 111, 99, 145, 68, 202, 54, 0, 227, 113, 56, 70], [53, 90, 41, 124, 151, 107, 117, 0, 66, 175, 184, 102], [67, 89, 10, 38, 208, 132, 22, 0, 70, 120, 186, 99], [0, 152, 112, 69, 68, 1, 53, 0, 88, 157, 95, 27], [1, 226, 225, 22, 16, 3, 97, 0, 234, 75, 92, 4], [193, 190, 214, 193, 234, 167, 111, 0, 57, 192, 4, 4], [42, 109, 228, 9, 63, 202, 86, 0, 13, 224, 85, 103], [86, 132, 18, 105, 17, 78, 64, 0, 1, 193, 166, 16], [185, 188, 173, 95, 212, 124, 117, 0, 108, 140, 111, 8], [46, 13, 214, 104, 58, 161, 72, 0, 153, 163, 58, 74]]"
20241111_175928,8,9,June,heatmap,highest,2,School [2],223,223,8.69,Correct,"[[95, 227, 193, 112, 33, 208, 22, 0, 149, 92, 96, 84], [143, 186, 199, 45, 54, 223, 82, 0, 140, 6, 74, 77], [93, 201, 126, 9, 130, 216, 37, 0, 16, 195, 95, 97], [176, 79, 42, 181, 178, 30, 57, 0, 70, 69, 186, 58], [174, 165, 66, 27, 57, 118, 91, 0, 31, 124, 93, 70], [21, 63, 15, 28, 156, 3, 28, 0, 11, 125, 18, 13], [140, 43, 108, 48, 174, 195, 94, 0, 78, 231, 213, 117], [39, 9, 33, 54, 132, 150, 58, 0, 70, 233, 11, 86], [170, 142, 228, 169, 20, 181, 109, 0, 48, 128, 7, 51], [7, 94, 130, 71, 160, 206, 47, 0, 124, 219, 201, 114]]"
20241111_175928,8,10,October,heatmap,lowest,10,School [10],24,24,4.82,Correct,"[[152, 106, 11, 109, 104, 210, 102, 0, 98, 53, 37, 69], [1, 214, 4, 91, 152, 38, 107, 0, 98, 113, 133, 62], [181, 161, 138, 78, 151, 27, 25, 0, 56, 80, 169, 14], [40, 216, 75, 86, 178, 35, 67, 0, 228, 123, 95, 21], [154, 88, 133, 115, 23, 119, 108, 0, 115, 66, 39, 90], [67, 3, 155, 113, 44, 154, 93, 0, 160, 132, 44, 36], [157, 212, 215, 140, 203, 203, 50, 0, 174, 218, 60, 76], [108, 130, 166, 68, 41, 218, 107, 0, 41, 144, 5, 117], [62, 84, 110, 191, 101, 46, 27, 0, 53, 160, 217, 66], [75, 213, 53, 38, 34, 52, 87, 0, 144, 24, 225, 115]]"
20241111_175928,8,1,April,scatter,lowest,2,School [2],11,11,12.7,Correct,"[[13, 177, 13, 154, 87, 196, 38, 0, 233, 141, 226, 78], [63, 13, 127, 11, 71, 166, 99, 0, 173, 203, 47, 107], [181, 188, 161, 72, 166, 118, 94, 0, 83, 103, 215, 97], [96, 116, 208, 43, 198, 11, 53, 0, 112, 30, 76, 61], [162, 11, 59, 109, 77, 193, 103, 0, 32, 212, 24, 26], [80, 47, 109, 205, 26, 39, 23, 0, 161, 169, 29, 108], [232, 179, 71, 66, 81, 208, 88, 0, 136, 31, 7, 39], [186, 137, 224, 53, 27, 86, 46, 0, 33, 162, 138, 13], [95, 236, 157, 194, 174, 11, 94, 0, 169, 69, 7, 16], [114, 8, 108, 211, 125, 167, 71, 0, 115, 206, 29, 15]]"
20241111_175928,8,2,October,scatter,highest,3,School [3],236,236,7.4,Correct,"[[143, 193, 170, 167, 12, 103, 2, 0, 164, 177, 137, 103], [85, 197, 166, 56, 209, 153, 8, 0, 224, 101, 156, 71], [190, 204, 13, 221, 16, 14, 18, 0, 4, 236, 125, 76], [9, 2, 5, 15, 143, 58, 71, 0, 28, 37, 91, 85], [0, 199, 128, 159, 93, 70, 31, 0, 127, 66, 13, 1], [85, 84, 197, 43, 51, 103, 42, 0, 222, 76, 201, 113], [204, 189, 105, 110, 215, 169, 56, 0, 146, 181, 174, 91], [56, 94, 2, 217, 91, 129, 47, 0, 9, 19, 115, 79], [154, 171, 103, 209, 58, 197, 46, 0, 227, 193, 213, 111], [220, 104, 235, 39, 29, 143, 18, 0, 220, 81, 158, 1]]"
20241111_175928,8,3,August,scatter,highest,1,"School [1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0,0,14.81,Correct,"[[80, 54, 197, 64, 224, 105, 16, 0, 214, 178, 83, 64], [142, 210, 117, 6, 103, 40, 28, 0, 10, 172, 185, 47], [211, 66, 183, 217, 114, 139, 113, 0, 146, 153, 202, 20], [56, 215, 175, 63, 32, 86, 77, 0, 159, 86, 110, 57], [222, 90, 41, 116, 233, 110, 94, 0, 38, 36, 117, 57], [131, 136, 18, 43, 10, 155, 92, 0, 142, 183, 11, 32], [181, 65, 162, 45, 204, 114, 42, 0, 45, 223, 65, 55], [149, 198, 146, 136, 179, 135, 106, 0, 57, 36, 191, 19], [218, 8, 84, 46, 3, 89, 3, 0, 103, 0, 133, 91], [226, 139, 30, 175, 26, 169, 63, 0, 179, 78, 162, 78]]"
20241111_175928,8,4,November,scatter,highest,1,School [1],228,228,6.8,Correct,"[[42, 84, 135, 210, 148, 50, 32, 0, 23, 105, 228, 6], [92, 161, 33, 23, 101, 95, 118, 0, 6, 86, 119, 68], [226, 148, 8, 231, 85, 15, 110, 0, 220, 231, 170, 111], [11, 89, 64, 50, 172, 130, 48, 0, 199, 23, 158, 10], [52, 235, 194, 39, 220, 196, 22, 0, 139, 198, 186, 115], [121, 233, 146, 71, 175, 6, 11, 0, 211, 82, 160, 51], [190, 125, 136, 74, 7, 176, 97, 0, 187, 152, 217, 52], [15, 44, 63, 182, 158, 48, 108, 0, 104, 44, 218, 18], [113, 19, 167, 134, 213, 184, 64, 0, 159, 170, 113, 17], [185, 72, 117, 113, 131, 197, 64, 0, 38, 196, 127, 87]]"
20241111_175928,8,5,April,scatter,highest,6,School [6],229,229,8.31,Correct,"[[98, 101, 120, 72, 110, 130, 34, 0, 104, 157, 201, 115], [233, 53, 27, 192, 19, 55, 43, 0, 26, 132, 227, 28], [141, 39, 235, 1, 199, 197, 31, 0, 42, 87, 226, 26], [140, 21, 33, 128, 71, 22, 92, 0, 207, 33, 26, 0], [224, 66, 42, 211, 138, 47, 44, 0, 152, 58, 76, 6], [39, 126, 112, 229, 207, 211, 105, 0, 48, 218, 219, 0], [216, 184, 100, 79, 76, 63, 84, 0, 23, 79, 211, 81], [185, 192, 121, 42, 55, 79, 90, 0, 84, 64, 127, 35], [165, 162, 154, 92, 201, 225, 61, 0, 73, 233, 182, 40], [148, 149, 191, 63, 143, 191, 12, 0, 94, 106, 163, 81]]"
20241111_175928,8,6,March,scatter,lowest,8,School [7],38,200,22.47,Wrong,"[[24, 64, 193, 21, 192, 103, 110, 0, 64, 205, 225, 44], [181, 22, 112, 118, 213, 76, 12, 0, 142, 191, 73, 21], [177, 130, 210, 186, 169, 49, 10, 0, 158, 8, 201, 77], [164, 105, 128, 203, 228, 75, 116, 0, 144, 139, 197, 57], [193, 51, 214, 185, 95, 208, 65, 0, 87, 90, 231, 33], [142, 226, 211, 171, 174, 91, 72, 0, 174, 201, 218, 78], [24, 79, 38, 202, 7, 208, 89, 0, 102, 198, 112, 14], [32, 33, 200, 33, 13, 121, 28, 0, 113, 64, 85, 0], [129, 85, 120, 57, 154, 143, 40, 0, 70, 118, 100, 29], [145, 93, 139, 205, 207, 48, 67, 0, 218, 52, 180, 107]]"
20241111_175928,8,7,March,scatter,highest,3,School [3],207,207,12.69,Correct,"[[7, 154, 43, 26, 73, 232, 96, 0, 13, 185, 51, 104], [211, 182, 101, 52, 36, 136, 44, 0, 0, 27, 109, 35], [63, 25, 207, 40, 172, 6, 101, 0, 16, 207, 139, 57], [211, 105, 87, 106, 165, 41, 38, 0, 150, 24, 177, 56], [148, 76, 178, 36, 83, 109, 98, 0, 140, 21, 90, 92], [122, 95, 52, 49, 90, 187, 11, 0, 150, 152, 81, 85], [127, 103, 6, 149, 66, 206, 76, 0, 135, 155, 212, 41], [53, 163, 59, 101, 229, 113, 15, 0, 50, 163, 176, 83], [96, 122, 53, 27, 86, 143, 101, 0, 89, 91, 223, 32], [60, 12, 50, 1, 52, 166, 40, 0, 7, 88, 144, 51]]"
20241111_175928,8,8,November,scatter,highest,4,School [4],217,217,6.92,Correct,"[[93, 221, 186, 135, 115, 232, 100, 0, 230, 186, 13, 71], [158, 7, 219, 236, 152, 12, 24, 0, 162, 220, 128, 9], [182, 103, 39, 80, 188, 78, 107, 0, 27, 79, 42, 74], [165, 114, 236, 117, 13, 138, 17, 0, 66, 77, 217, 27], [14, 71, 111, 200, 91, 176, 80, 0, 234, 53, 105, 13], [122, 184, 205, 124, 41, 4, 18, 0, 164, 44, 135, 116], [106, 185, 108, 127, 170, 66, 30, 0, 49, 204, 86, 89], [183, 206, 131, 138, 81, 172, 18, 0, 85, 152, 14, 108], [141, 121, 191, 172, 51, 142, 40, 0, 95, 135, 101, 45], [158, 73, 137, 52, 99, 166, 116, 0, 108, 143, 62, 113]]"
20241111_175928,8,9,September,scatter,highest,10,School [10],184,184,9.39,Correct,"[[26, 131, 62, 231, 105, 122, 65, 0, 88, 40, 152, 2], [208, 18, 175, 137, 14, 198, 51, 0, 40, 80, 236, 87], [145, 142, 203, 9, 188, 80, 76, 0, 111, 91, 182, 52], [65, 112, 155, 213, 109, 135, 67, 0, 43, 37, 113, 6], [16, 83, 100, 20, 219, 117, 54, 0, 112, 85, 104, 104], [132, 132, 17, 116, 89, 201, 107, 0, 182, 231, 26, 77], [228, 71, 3, 213, 110, 23, 37, 0, 99, 51, 213, 40], [226, 82, 117, 61, 2, 114, 116, 0, 122, 208, 30, 6], [56, 231, 199, 230, 108, 218, 12, 0, 76, 57, 217, 73], [172, 100, 129, 0, 197, 133, 93, 0, 184, 163, 20, 89]]"
20241111_175928,8,10,July,scatter,highest,6,School [6],113,113,6.42,Correct,"[[164, 79, 201, 47, 117, 65, 1, 0, 25, 60, 162, 22], [41, 51, 133, 102, 85, 55, 82, 0, 190, 147, 144, 23], [21, 32, 147, 44, 71, 88, 45, 0, 80, 163, 140, 98], [222, 173, 46, 168, 183, 93, 8, 0, 55, 57, 189, 117], [211, 13, 223, 196, 55, 2, 41, 0, 52, 149, 95, 27], [107, 19, 24, 172, 190, 119, 113, 0, 57, 122, 107, 36], [6, 37, 130, 133, 169, 126, 81, 0, 72, 225, 127, 84], [224, 189, 86, 124, 1, 193, 80, 0, 38, 35, 193, 47], [42, 168, 131, 94, 181, 87, 45, 0, 56, 64, 202, 108], [17, 94, 119, 110, 69, 112, 48, 0, 116, 112, 0, 102]]"
20241111_180933,9,1,June,heatmap,lowest,5,School [5],7,7,10.02,Correct,"[[180, 39, 203, 111, 63, 83, 104, 0, 131, 64, 61, 8], [58, 58, 94, 77, 200, 112, 47, 0, 75, 122, 164, 32], [166, 225, 194, 158, 106, 229, 17, 0, 30, 194, 9, 4], [50, 227, 184, 60, 209, 188, 46, 0, 120, 186, 201, 102], [225, 24, 146, 30, 149, 7, 115, 0, 169, 184, 158, 92], [107, 0, 186, 228, 190, 127, 75, 0, 34, 44, 123, 100], [64, 184, 180, 181, 189, 210, 110, 0, 47, 28, 15, 16], [26, 163, 173, 134, 75, 129, 26, 0, 104, 207, 43, 100], [37, 184, 88, 79, 71, 198, 59, 0, 112, 220, 203, 76], [52, 156, 99, 214, 40, 138, 0, 0, 217, 114, 23, 90]]"
20241111_180933,9,2,October,heatmap,highest,9,School [9],220,220,10.93,Correct,"[[95, 112, 78, 227, 227, 20, 47, 0, 201, 211, 152, 20], [61, 153, 124, 72, 225, 220, 108, 0, 32, 79, 82, 29], [148, 87, 161, 137, 103, 171, 47, 0, 210, 38, 91, 68], [19, 165, 122, 175, 89, 147, 40, 0, 52, 82, 225, 117], [63, 103, 145, 82, 220, 189, 16, 0, 86, 116, 131, 86], [40, 28, 24, 7, 19, 168, 77, 0, 42, 136, 52, 29], [181, 215, 120, 138, 55, 65, 43, 0, 41, 24, 50, 81], [195, 97, 1, 216, 77, 167, 90, 0, 203, 44, 143, 31], [232, 127, 44, 117, 76, 135, 9, 0, 210, 220, 173, 57], [154, 121, 4, 164, 64, 140, 115, 0, 197, 160, 109, 110]]"
20241111_180933,9,3,November,heatmap,lowest,3,School [3],40,40,8.12,Correct,"[[112, 173, 61, 136, 87, 142, 112, 0, 95, 88, 125, 70], [39, 32, 116, 23, 206, 18, 79, 0, 212, 24, 202, 96], [42, 109, 123, 201, 200, 8, 105, 0, 226, 119, 40, 71], [45, 36, 144, 202, 79, 236, 5, 0, 203, 30, 231, 85], [0, 236, 205, 60, 209, 2, 99, 0, 60, 6, 184, 72], [77, 156, 13, 84, 203, 6, 51, 0, 183, 197, 231, 7], [69, 211, 28, 70, 124, 137, 105, 0, 180, 56, 105, 108], [50, 178, 88, 101, 11, 76, 78, 0, 211, 203, 91, 7], [56, 50, 23, 21, 63, 85, 34, 0, 20, 57, 131, 13], [65, 21, 32, 89, 96, 26, 86, 0, 15, 226, 168, 56]]"
20241111_180933,9,4,March,heatmap,lowest,1,School [1],4,4,7.5,Correct,"[[172, 86, 4, 196, 197, 226, 109, 0, 141, 25, 59, 17], [215, 99, 35, 200, 165, 88, 88, 0, 192, 13, 217, 19], [146, 95, 12, 205, 198, 222, 11, 0, 105, 176, 61, 0], [191, 206, 78, 149, 185, 127, 92, 0, 42, 174, 164, 27], [175, 35, 16, 115, 88, 164, 46, 0, 101, 196, 174, 59], [134, 52, 227, 75, 11, 109, 87, 0, 30, 120, 106, 13], [194, 142, 214, 166, 147, 133, 1, 0, 45, 177, 65, 86], [37, 110, 132, 223, 5, 147, 109, 0, 60, 229, 74, 64], [226, 193, 139, 67, 129, 138, 70, 0, 42, 104, 23, 15], [185, 10, 205, 152, 130, 231, 60, 0, 218, 105, 162, 9]]"
20241111_180933,9,5,August,heatmap,highest,1,"School [1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0,0,18.23,Correct,"[[183, 141, 12, 83, 126, 195, 72, 0, 39, 29, 121, 109], [39, 206, 109, 66, 224, 2, 55, 0, 159, 163, 140, 7], [113, 151, 191, 64, 186, 28, 79, 0, 145, 58, 161, 58], [187, 35, 212, 28, 37, 205, 68, 0, 206, 19, 37, 9], [8, 40, 187, 84, 100, 214, 22, 0, 78, 197, 149, 63], [105, 90, 24, 42, 115, 224, 118, 0, 220, 94, 110, 63], [0, 17, 192, 45, 32, 115, 15, 0, 192, 226, 174, 56], [138, 117, 47, 168, 36, 91, 96, 0, 226, 178, 182, 30], [0, 57, 216, 204, 180, 157, 70, 0, 208, 54, 71, 16], [113, 118, 216, 93, 82, 82, 94, 0, 22, 75, 26, 90]]"
20241111_180933,9,6,August,heatmap,highest,1,"School [1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0,0,6.89,Correct,"[[45, 112, 143, 194, 198, 30, 40, 0, 7, 222, 32, 103], [186, 194, 231, 206, 188, 186, 59, 0, 158, 232, 54, 85], [92, 220, 105, 229, 230, 41, 93, 0, 198, 82, 121, 16], [15, 112, 140, 104, 198, 162, 63, 0, 123, 50, 209, 13], [172, 130, 56, 216, 0, 62, 80, 0, 120, 102, 110, 34], [179, 214, 222, 97, 193, 88, 68, 0, 136, 162, 66, 70], [17, 44, 133, 34, 156, 3, 37, 0, 230, 56, 81, 85], [230, 73, 218, 152, 210, 211, 58, 0, 184, 136, 99, 40], [66, 231, 99, 2, 11, 41, 101, 0, 139, 77, 157, 33], [40, 167, 33, 226, 232, 15, 26, 0, 51, 18, 12, 24]]"
20241111_180933,9,7,August,heatmap,lowest,1,"School [1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0,0,4.19,Correct,"[[126, 7, 105, 160, 26, 69, 32, 0, 225, 20, 173, 100], [162, 150, 125, 171, 133, 183, 58, 0, 193, 223, 29, 71], [46, 221, 174, 147, 124, 20, 53, 0, 161, 218, 155, 36], [75, 233, 99, 199, 57, 74, 11, 0, 81, 24, 58, 57], [124, 199, 165, 26, 71, 219, 36, 0, 104, 229, 186, 40], [103, 90, 80, 65, 169, 154, 112, 0, 54, 193, 139, 11], [162, 114, 169, 124, 213, 44, 12, 0, 172, 215, 150, 36], [232, 142, 141, 40, 62, 179, 95, 0, 107, 202, 38, 114], [34, 164, 141, 61, 168, 160, 111, 0, 5, 126, 66, 55], [10, 25, 193, 178, 122, 173, 102, 0, 148, 49, 63, 14]]"
20241111_180933,9,8,April,heatmap,lowest,7,School [7],10,10,6.84,Correct,"[[69, 234, 107, 152, 41, 103, 9, 0, 206, 177, 160, 117], [146, 105, 9, 177, 218, 6, 110, 0, 159, 42, 218, 112], [1, 52, 91, 129, 154, 10, 91, 0, 154, 53, 57, 52], [174, 218, 97, 50, 65, 177, 108, 0, 157, 209, 231, 66], [230, 163, 152, 58, 28, 113, 114, 0, 157, 135, 112, 81], [208, 201, 11, 106, 5, 212, 43, 0, 42, 170, 12, 117], [192, 27, 82, 10, 225, 142, 84, 0, 85, 206, 141, 100], [217, 103, 89, 69, 218, 0, 19, 0, 166, 220, 17, 54], [4, 106, 189, 39, 15, 205, 114, 0, 212, 215, 16, 64], [95, 228, 103, 98, 142, 88, 67, 0, 10, 217, 128, 18]]"
20241111_180933,9,9,March,heatmap,highest,6,School [6],233,233,11.55,Correct,"[[174, 4, 183, 1, 13, 24, 26, 0, 115, 127, 92, 32], [163, 67, 214, 228, 113, 114, 38, 0, 78, 7, 140, 11], [169, 74, 184, 0, 134, 183, 113, 0, 164, 73, 71, 91], [22, 51, 222, 86, 228, 53, 6, 0, 52, 220, 186, 56], [188, 230, 187, 56, 189, 97, 60, 0, 197, 73, 147, 86], [102, 168, 233, 88, 186, 112, 11, 0, 188, 122, 51, 96], [196, 223, 195, 185, 133, 76, 13, 0, 39, 218, 91, 88], [46, 144, 32, 87, 227, 56, 35, 0, 78, 52, 108, 51], [196, 20, 168, 154, 151, 3, 118, 0, 129, 54, 116, 112], [15, 177, 192, 165, 86, 0, 21, 0, 202, 44, 197, 91]]"
20241111_180933,9,10,August,heatmap,highest,1,"School [1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0,0,3.18,Correct,"[[57, 20, 167, 137, 29, 78, 90, 0, 103, 152, 221, 65], [102, 84, 80, 213, 11, 93, 42, 0, 173, 232, 117, 38], [69, 125, 76, 36, 166, 169, 107, 0, 174, 46, 216, 44], [76, 190, 61, 1, 32, 158, 94, 0, 207, 235, 47, 15], [181, 160, 44, 131, 224, 92, 24, 0, 61, 146, 44, 69], [11, 140, 15, 49, 221, 172, 90, 0, 29, 119, 200, 110], [230, 227, 154, 170, 225, 216, 86, 0, 19, 117, 187, 28], [158, 229, 151, 214, 122, 151, 49, 0, 62, 174, 43, 117], [9, 13, 116, 71, 197, 129, 82, 0, 34, 13, 182, 58], [51, 17, 29, 82, 230, 167, 89, 0, 110, 79, 120, 118]]"
